Year,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,FG%,3P%,2P%,eFG%,FT%,PF,Target
2001.0,Mitch Richmond,SG,35.0,WAS,37.0,1216.0,14.9,0.521,0.264,0.317,1.4,9.2,16.6,1.8,0.4,12.8,24.1,1.4,0.2,1.6,0.065,1.1,-2.5,0.407,0.338,0.431,0.451,0.894,86.0,
2001.0,Clifford Robinson,PF,34.0,PHO,82.0,2751.0,14.8,0.501,0.21,0.301,4.2,9.6,15.4,1.6,2.2,12.2,24.8,1.6,3.9,5.4,0.095,0.2,0.6,0.422,0.361,0.439,0.46,0.709,258.0,4.3
2001.0,David Robinson,C,35.0,SAS,80.0,2371.0,23.7,0.559,0.001,0.571,10.4,22.0,8.8,1.8,5.8,10.6,22.8,6.4,5.7,12.1,0.246,1.4,4.1,0.486,0.0,0.487,0.486,0.747,212.0,10.1
2001.0,Sean Rooks,C,31.0,LAC,82.0,1553.0,11.5,0.487,0.005,0.362,6.9,15.2,8.1,1.2,2.9,13.7,15.8,0.8,1.5,2.3,0.07,-2.5,1.1,0.428,0.5,0.427,0.429,0.748,197.0,
2001.0,Bryon Russell,SF,30.0,UTA,78.0,2473.0,14.1,0.565,0.329,0.407,4.8,11.6,10.4,2.1,0.7,12.0,17.5,4.5,2.3,6.8,0.133,2.4,0.4,0.44,0.413,0.453,0.508,0.779,229.0,2.3
2001.0,Arvydas Sabonis,C,36.0,POR,61.0,1299.0,18.4,0.527,0.029,0.302,4.9,24.9,12.3,1.7,3.5,12.7,24.0,1.5,2.3,3.7,0.138,-1.7,1.4,0.479,0.067,0.491,0.48,0.776,137.0,
2001.0,Brian Shaw,SG,34.0,LAL,80.0,1833.0,10.9,0.479,0.328,0.156,3.0,15.6,20.4,1.4,1.0,18.1,13.1,1.2,1.4,2.5,0.067,-1.2,-0.1,0.399,0.311,0.442,0.45,0.797,159.0,
2001.0,Steve Smith,SG,31.0,POR,81.0,2542.0,15.9,0.587,0.292,0.44,4.2,8.4,13.6,1.0,0.7,12.7,19.7,6.6,1.6,8.2,0.155,2.5,-1.5,0.456,0.339,0.504,0.505,0.89,203.0,6.4
2001.0,Latrell Sprewell,SF,30.0,NYK,77.0,3017.0,15.1,0.497,0.111,0.288,2.0,11.6,17.2,1.9,0.8,13.7,25.8,0.5,4.6,5.1,0.082,-0.6,1.1,0.43,0.304,0.446,0.447,0.783,159.0,2.8
2001.0,John Starks,SG,35.0,UTA,75.0,2122.0,9.3,0.476,0.265,0.162,1.7,7.2,13.5,1.8,0.4,11.3,18.0,0.6,1.5,2.1,0.048,-0.7,-0.9,0.398,0.352,0.415,0.445,0.802,217.0,
2001.0,Bryant Stith,SG,30.0,BOS,78.0,2504.0,11.7,0.538,0.396,0.339,2.9,10.7,11.2,1.9,0.4,11.4,14.4,3.1,1.7,4.8,0.093,-0.1,-0.4,0.401,0.376,0.417,0.475,0.845,182.0,
2001.0,John Stockton,PG,38.0,UTA,82.0,2397.0,22.3,0.61,0.203,0.427,2.9,8.8,48.7,2.9,0.7,20.8,18.8,8.2,2.6,10.8,0.216,4.9,-1.4,0.504,0.462,0.514,0.551,0.817,194.0,10.7
2001.0,Rod Strickland,PG,34.0,TOT,54.0,1371.0,16.1,0.493,0.04,0.403,3.1,9.0,37.1,2.0,0.3,17.5,20.1,1.7,0.5,2.2,0.076,0.4,-2.2,0.424,0.235,0.432,0.429,0.751,76.0,4.9
2001.0,Charlie Ward,PG,30.0,NYK,61.0,1492.0,14.5,0.536,0.469,0.188,2.7,10.0,31.1,2.6,0.5,21.7,16.9,1.5,2.4,3.9,0.127,1.1,0.7,0.416,0.383,0.444,0.505,0.8,132.0,1.9
2001.0,Clarence Weatherspoon,PF,30.0,CLE,82.0,2774.0,17.4,0.563,0.0,0.421,9.3,23.9,6.2,1.6,2.8,12.0,15.2,5.2,3.4,8.6,0.148,0.2,1.8,0.501,,0.501,0.501,0.79,171.0,3.5
2001.0,David Wesley,SG,30.0,CHH,82.0,3106.0,15.3,0.509,0.208,0.274,2.4,5.9,21.7,2.2,0.4,11.0,23.1,4.2,3.4,7.6,0.117,1.4,-1.1,0.422,0.376,0.434,0.461,0.799,220.0,2.6
2001.0,Scott Williams,C,32.0,MIL,66.0,1272.0,14.2,0.514,0.011,0.194,8.7,23.6,4.2,2.0,1.8,9.5,15.4,1.7,1.7,3.4,0.128,-2.1,0.1,0.474,0.25,0.476,0.475,0.857,178.0,
2001.0,Walt Williams,SF,30.0,HOU,72.0,1583.0,12.6,0.527,0.483,0.246,2.3,15.3,10.0,1.0,1.2,11.4,18.7,1.8,1.2,3.0,0.09,0.2,-1.2,0.394,0.395,0.392,0.489,0.77,153.0,1.7
2001.0,Kevin Willis,C,38.0,TOT,78.0,1830.0,14.6,0.478,0.009,0.213,10.5,21.8,4.6,1.6,2.0,10.3,20.5,1.1,2.0,3.1,0.081,-2.6,-0.7,0.441,0.167,0.443,0.441,0.769,216.0,
2002.0,Kenny Anderson,PG,31.0,BOS,76.0,2430.0,13.6,0.472,0.046,0.184,2.5,10.1,28.1,3.0,0.3,13.3,16.7,1.7,3.5,5.2,0.103,-1.5,1.1,0.436,0.273,0.444,0.442,0.742,210.0,1.6
2002.0,Greg Anthony,PG,34.0,TOT,60.0,1514.0,12.6,0.46,0.343,0.192,1.7,8.5,30.8,2.7,0.2,15.4,18.6,0.2,0.9,1.1,0.036,-0.7,-2.0,0.385,0.294,0.433,0.436,0.659,114.0,
2002.0,Darrell Armstrong,PG,33.0,ORL,82.0,2730.0,16.7,0.553,0.481,0.248,3.4,9.7,25.5,3.0,0.3,16.0,17.9,5.0,2.6,7.6,0.134,3.0,0.0,0.419,0.349,0.484,0.503,0.888,166.0,4.9
2002.0,Stacey Augmon,SG,33.0,CHH,77.0,1319.0,11.5,0.479,0.009,0.308,5.1,14.3,12.5,2.3,0.7,12.7,14.8,0.7,1.6,2.3,0.084,-2.4,1.0,0.427,0.0,0.431,0.427,0.762,115.0,
2002.0,Vin Baker,C,30.0,SEA,55.0,1710.0,14.1,0.517,0.012,0.348,11.8,12.3,7.0,0.7,1.6,14.5,23.8,1.3,0.9,2.2,0.061,-1.2,-1.7,0.485,0.125,0.49,0.486,0.633,197.0,
2002.0,Brent Barry,SG,30.0,SEA,81.0,3040.0,19.3,0.652,0.49,0.296,2.3,14.6,21.3,2.6,0.9,15.6,16.2,8.8,3.3,12.1,0.191,4.7,1.1,0.508,0.424,0.588,0.611,0.846,182.0,7.3
2002.0,Jon Barry,SG,32.0,DET,82.0,1985.0,17.7,0.645,0.494,0.222,2.5,11.3,23.2,2.5,0.7,16.2,16.2,5.0,2.5,7.5,0.18,3.2,0.0,0.489,0.469,0.508,0.604,0.931,134.0,5.6
2002.0,Corie Blount,PF,33.0,PHI,72.0,1426.0,10.2,0.478,0.004,0.179,12.0,17.2,4.9,1.9,1.4,16.1,10.4,0.7,2.4,3.1,0.104,-2.5,2.0,0.458,0.0,0.46,0.458,0.644,176.0,
2002.0,Bruce Bowen,SF,30.0,SAS,59.0,1699.0,8.2,0.468,0.372,0.241,2.9,7.9,8.1,1.9,1.0,13.0,13.9,-0.3,2.2,1.9,0.054,-1.5,1.5,0.389,0.378,0.396,0.46,0.479,116.0,5.1
2002.0,P.J. Brown,C,32.0,CHH,80.0,2563.0,15.1,0.545,0.0,0.374,12.2,22.8,6.6,1.2,2.2,12.2,12.4,4.6,3.6,8.2,0.154,-0.2,2.1,0.474,,0.474,0.474,0.858,222.0,10.2
2002.0,Elden Campbell,PF,33.0,CHH,77.0,2156.0,19.5,0.558,0.003,0.484,7.0,21.0,8.5,1.5,4.6,12.5,23.3,4.0,3.5,7.6,0.168,-0.5,1.8,0.484,0.0,0.485,0.484,0.797,264.0,
2002.0,Sam Cassell,PG,32.0,MIL,74.0,2605.0,21.3,0.545,0.17,0.274,2.5,10.9,34.3,1.8,0.3,11.7,27.3,7.2,1.4,8.6,0.158,4.2,-1.9,0.463,0.348,0.486,0.492,0.86,208.0,9.6
2002.0,Calbert Cheaney,SG,30.0,DEN,68.0,1631.0,10.3,0.499,0.009,0.144,3.8,13.4,11.3,1.1,1.0,12.4,15.5,0.6,0.6,1.2,0.037,-2.7,-0.4,0.481,0.0,0.485,0.481,0.687,156.0,2.8
2002.0,Chris Childs,PG,34.0,TOR,69.0,1576.0,8.8,0.435,0.405,0.24,1.3,10.2,32.9,1.9,0.2,27.3,13.0,-0.4,1.5,1.1,0.033,-3.3,-1.5,0.328,0.275,0.364,0.383,0.817,177.0,
2002.0,Doug Christie,SG,31.0,SAC,81.0,2798.0,15.2,0.578,0.348,0.329,2.9,11.2,17.2,2.9,0.6,16.3,15.6,4.4,4.2,8.6,0.148,1.9,2.0,0.46,0.352,0.518,0.521,0.851,209.0,8.9
2002.0,Derrick Coleman,PF,34.0,PHI,58.0,2080.0,16.2,0.524,0.113,0.309,9.2,18.5,8.5,1.1,1.9,12.5,21.0,2.7,3.2,5.9,0.135,-0.1,0.8,0.45,0.337,0.465,0.469,0.815,158.0,4.5
2002.0,Michael Curry,SG,33.0,DET,82.0,1912.0,6.2,0.521,0.094,0.33,0.9,9.4,10.1,1.3,0.4,16.0,9.3,0.7,1.6,2.3,0.057,-3.2,0.4,0.453,0.269,0.472,0.466,0.791,207.0,2.0
2002.0,Antonio Davis,PF,33.0,TOR,77.0,2978.0,14.8,0.497,0.001,0.372,9.5,19.4,8.7,1.0,2.1,12.4,19.6,3.0,3.6,6.5,0.105,-1.2,1.1,0.426,0.0,0.426,0.426,0.818,225.0,2.2
2002.0,Dale Davis,C,32.0,POR,78.0,2447.0,16.6,0.551,0.0,0.366,12.4,20.7,6.2,1.4,2.6,8.4,13.7,5.4,3.1,8.5,0.168,0.6,1.8,0.51,,0.51,0.51,0.708,193.0,6.9
2002.0,Hubert Davis,SG,31.0,WAS,51.0,1231.0,10.7,0.544,0.387,0.064,0.7,6.7,13.9,1.2,0.2,11.6,14.2,1.3,0.4,1.7,0.065,0.0,-2.0,0.448,0.452,0.445,0.535,0.762,58.0,
2002.0,Vlade Divac,C,33.0,SAC,80.0,2420.0,17.0,0.513,0.018,0.475,9.2,20.2,17.9,1.6,2.6,15.4,18.4,3.1,4.2,7.3,0.145,0.1,3.3,0.472,0.231,0.477,0.474,0.615,229.0,7.0
2002.0,LaPhonso Ellis,SF,31.0,MIA,66.0,1684.0,9.1,0.48,0.274,0.186,7.5,12.4,5.6,1.0,1.7,13.0,15.9,0.0,2.2,2.2,0.063,-2.3,0.8,0.418,0.306,0.46,0.46,0.631,196.0,
2002.0,Rick Fox,SF,32.0,LAL,82.0,2289.0,11.3,0.502,0.344,0.14,4.4,14.3,18.1,1.5,0.7,17.0,15.2,1.5,2.8,4.3,0.091,-0.3,0.9,0.421,0.313,0.479,0.475,0.824,244.0,3.6
2002.0,Kendall Gill,SG,33.0,MIA,65.0,1410.0,7.6,0.414,0.104,0.147,2.4,12.7,12.1,1.7,0.4,10.9,17.1,-1.3,2.0,0.7,0.023,-4.4,0.7,0.384,0.136,0.413,0.391,0.677,140.0,1.9
2002.0,Horace Grant,C,36.0,ORL,76.0,2210.0,13.9,0.539,0.0,0.216,8.0,16.4,7.1,1.3,1.6,8.3,12.5,3.6,2.0,5.6,0.122,-0.6,1.0,0.513,,0.513,0.513,0.721,118.0,
2002.0,Tom Gugliotta,PF,32.0,PHO,44.0,1129.0,9.7,0.449,0.03,0.123,5.8,16.4,10.2,1.8,1.9,16.1,15.0,-0.4,1.4,0.9,0.04,-3.6,2.1,0.422,0.333,0.425,0.427,0.757,116.0,
2002.0,Anfernee Hardaway,SG,30.0,PHO,80.0,2462.0,13.9,0.472,0.089,0.209,4.4,11.7,21.1,2.6,0.9,15.7,21.9,0.1,2.8,2.9,0.056,-1.2,1.1,0.418,0.277,0.432,0.43,0.81,184.0,2.3
2002.0,Tim Hardaway,PG,35.0,TOT,68.0,1601.0,13.6,0.492,0.571,0.156,1.0,7.7,27.0,1.9,0.4,14.3,21.8,1.2,0.6,1.8,0.053,1.5,-2.9,0.365,0.347,0.387,0.464,0.794,109.0,
2002.0,Lucious Harris,SG,31.0,NJN,74.0,1553.0,15.7,0.556,0.22,0.294,3.5,11.5,12.3,1.8,0.3,9.1,19.3,3.0,2.1,5.1,0.157,0.7,-0.6,0.464,0.373,0.489,0.505,0.842,99.0,4.7
2002.0,Robert Horry,PF,31.0,LAL,81.0,2140.0,14.5,0.528,0.441,0.3,6.8,17.8,15.3,1.9,3.0,14.5,12.8,3.3,3.6,6.9,0.154,0.9,3.2,0.398,0.374,0.416,0.48,0.783,208.0,4.8
2002.0,Allan Houston,SG,30.0,NYK,77.0,2914.0,15.2,0.54,0.266,0.261,1.5,8.6,12.6,1.0,0.3,10.5,25.9,3.6,1.1,4.7,0.077,1.5,-2.1,0.437,0.393,0.452,0.489,0.87,182.0,7.2
2002.0,Lindsey Hunter,PG,31.0,LAL,82.0,1616.0,9.4,0.466,0.424,0.082,1.2,7.0,11.7,2.1,0.8,9.8,15.6,0.2,1.7,2.0,0.059,-1.5,-0.4,0.382,0.38,0.383,0.462,0.5,120.0,
2002.0,Jim Jackson,SF,31.0,MIA,55.0,1825.0,11.3,0.511,0.151,0.162,3.5,15.0,13.4,1.3,0.6,15.5,17.8,0.3,2.5,2.8,0.073,-1.7,1.3,0.442,0.469,0.438,0.478,0.862,145.0,2.5
2002.0,Mark Jackson,PG,36.0,NYK,82.0,2367.0,16.3,0.536,0.329,0.186,2.7,12.4,42.5,1.7,0.0,19.0,15.6,4.4,1.7,6.0,0.123,1.6,-1.2,0.439,0.405,0.456,0.506,0.791,162.0,1.1
2002.0,Avery Johnson,PG,36.0,TOT,68.0,1352.0,16.6,0.531,0.012,0.377,1.1,4.8,36.0,1.6,0.5,13.1,19.2,2.8,0.2,3.0,0.106,0.1,-4.2,0.479,0.0,0.485,0.479,0.742,86.0,
2002.0,Ervin Johnson,C,34.0,MIL,81.0,1660.0,8.6,0.468,0.005,0.342,10.4,21.5,2.3,1.2,3.6,19.0,7.7,0.5,1.9,2.3,0.067,-3.9,1.4,0.461,0.0,0.464,0.461,0.455,219.0,1.9
2002.0,Eddie Jones,SG,30.0,MIA,81.0,3156.0,17.5,0.546,0.319,0.296,2.3,11.6,15.4,2.0,1.9,9.9,22.7,5.6,5.0,10.5,0.16,2.8,1.4,0.432,0.39,0.451,0.494,0.837,258.0,6.0
2002.0,Popeye Jones,PF,31.0,WAS,79.0,1920.0,14.4,0.49,0.022,0.256,14.0,21.1,10.5,1.4,0.7,13.5,15.7,2.4,1.9,4.3,0.107,0.0,0.7,0.437,0.364,0.439,0.441,0.815,209.0,
2002.0,Michael Jordan,SF,38.0,WAS,60.0,2093.0,20.7,0.468,0.04,0.252,2.7,16.2,30.8,2.2,0.9,9.9,36.0,1.2,2.1,3.3,0.075,2.3,0.1,0.416,0.189,0.426,0.42,0.79,119.0,6.2
2002.0,Shawn Kemp,PF,32.0,POR,75.0,1232.0,12.1,0.489,0.01,0.322,8.5,19.1,6.9,1.9,2.0,14.8,20.2,0.3,1.6,1.9,0.074,-3.5,0.2,0.43,0.0,0.434,0.43,0.794,184.0,2.0
2002.0,Toni Kukoc,SF,33.0,ATL,59.0,1494.0,14.4,0.511,0.339,0.304,3.3,13.4,23.7,1.7,0.8,16.5,20.7,0.9,1.0,2.0,0.063,0.3,-0.7,0.419,0.31,0.474,0.471,0.712,91.0,4.0
2002.0,Christian Laettner,PF,32.0,WAS,57.0,1441.0,13.7,0.511,0.028,0.21,5.9,18.5,16.7,2.3,1.3,17.7,15.4,0.9,1.6,2.6,0.086,-0.9,2.1,0.464,0.2,0.472,0.467,0.868,129.0,6.6
2002.0,Grant Long,PF,35.0,MEM,66.0,1868.0,7.7,0.475,0.044,0.319,1.9,11.9,11.5,1.8,0.4,19.0,13.2,-1.0,1.2,0.2,0.004,-4.3,0.6,0.426,0.176,0.438,0.43,0.699,123.0,
2002.0,Dan Majerle,SG,36.0,PHO,65.0,1180.0,10.3,0.49,0.813,0.135,2.6,14.4,10.9,2.1,0.9,10.3,12.9,0.8,1.3,2.1,0.087,-0.2,0.5,0.343,0.336,0.37,0.479,0.59,104.0,
2002.0,Karl Malone,PF,38.0,UTA,80.0,3040.0,21.1,0.532,0.018,0.457,5.6,21.7,21.8,2.7,1.5,13.5,28.8,5.5,4.3,9.8,0.155,2.0,1.7,0.454,0.36,0.456,0.457,0.797,229.0,11.1
2002.0,Anthony Mason,PF,35.0,MIL,82.0,3143.0,12.9,0.544,0.002,0.353,4.8,18.3,16.6,1.0,0.5,15.2,12.7,4.4,2.0,6.4,0.097,-0.5,0.8,0.505,1.0,0.504,0.506,0.697,187.0,3.1
2002.0,Tony Massenburg,PF,34.0,MEM,73.0,1247.0,11.4,0.503,0.003,0.335,9.0,20.0,3.5,1.3,1.7,14.0,17.0,0.3,1.2,1.5,0.059,-4.4,-0.9,0.456,1.0,0.454,0.457,0.718,174.0,
2002.0,George McCloud,SF,34.0,DEN,69.0,1830.0,9.8,0.466,0.385,0.283,4.0,12.1,17.9,1.7,0.8,18.2,19.4,-0.7,0.8,0.1,0.003,-1.6,-0.7,0.358,0.27,0.412,0.41,0.81,175.0,
2002.0,Reggie Miller,SG,36.0,IND,79.0,2889.0,16.5,0.617,0.485,0.356,0.9,7.5,14.7,1.6,0.2,10.2,18.5,7.7,1.9,9.5,0.159,4.2,-1.3,0.453,0.406,0.498,0.552,0.911,143.0,7.4
2002.0,Chris Mills,SF,32.0,GSW,66.0,1237.0,12.3,0.516,0.297,0.251,4.3,12.4,9.5,1.3,0.7,10.6,18.0,1.6,0.3,1.9,0.074,-0.4,-2.2,0.417,0.378,0.433,0.473,0.794,120.0,
2002.0,Alonzo Mourning,C,31.0,MIA,75.0,2455.0,18.9,0.558,0.003,0.498,8.7,21.3,6.8,0.6,5.8,14.7,24.1,2.6,4.8,7.4,0.145,-1.3,2.5,0.516,0.333,0.517,0.517,0.657,258.0,
2002.0,Dikembe Mutombo,C,35.0,PHI,80.0,2907.0,16.0,0.574,0.0,0.568,10.0,23.5,4.8,0.5,5.0,16.3,15.1,4.1,5.5,9.6,0.158,-1.5,2.9,0.501,,0.501,0.501,0.764,242.0,
2002.0,Charles Oakley,PF,38.0,CHI,57.0,1383.0,6.6,0.392,0.023,0.106,5.9,23.5,12.9,1.9,0.6,24.0,12.1,-1.8,1.3,-0.5,-0.016,-5.4,1.8,0.369,0.167,0.374,0.371,0.75,175.0,
2002.0,Hakeem Olajuwon,C,39.0,TOR,61.0,1378.0,14.4,0.478,0.005,0.201,7.9,23.1,8.0,2.9,4.9,17.7,18.3,-0.8,2.9,2.1,0.074,-3.9,4.0,0.464,0.0,0.466,0.464,0.56,147.0,
2002.0,Bo Outlaw,PF,30.0,TOT,83.0,1928.0,11.4,0.547,0.007,0.341,8.5,12.9,9.5,1.9,3.5,21.8,10.2,1.1,2.4,3.5,0.086,-1.7,3.5,0.555,0.5,0.556,0.557,0.422,205.0,4.4
2002.0,Gary Payton,PG,33.0,SEA,82.0,3301.0,22.9,0.526,0.15,0.212,2.9,11.1,39.4,2.1,0.6,10.8,27.2,10.1,2.5,12.6,0.183,5.2,-0.6,0.467,0.314,0.494,0.49,0.797,179.0,9.1
2002.0,Anthony Peeler,SG,32.0,MIN,82.0,2060.0,12.2,0.519,0.414,0.085,2.1,9.4,13.0,1.6,0.4,9.7,17.3,2.4,1.3,3.8,0.087,0.9,-1.2,0.421,0.392,0.441,0.502,0.862,137.0,3.4
2002.0,Wesley Person,SG,30.0,CLE,78.0,2793.0,16.3,0.589,0.341,0.131,2.1,10.2,10.8,1.5,1.0,6.9,17.6,6.1,0.8,6.9,0.119,3.1,-1.2,0.495,0.444,0.521,0.57,0.798,93.0,3.3
2002.0,Eric Piatkowski,SG,31.0,LAC,71.0,1718.0,13.8,0.601,0.505,0.24,2.9,9.2,10.4,1.3,0.5,10.9,15.4,3.8,0.8,4.5,0.127,2.3,-1.4,0.439,0.466,0.412,0.557,0.894,110.0,3.6
2002.0,Scottie Pippen,SF,36.0,POR,62.0,1996.0,14.9,0.497,0.295,0.244,4.5,14.5,28.7,2.7,1.3,20.5,19.1,1.2,2.6,3.7,0.09,0.5,1.7,0.411,0.305,0.455,0.456,0.774,162.0,3.8
2002.0,Terry Porter,PG,38.0,SAS,72.0,1294.0,13.9,0.558,0.442,0.259,1.1,13.1,25.2,1.9,0.9,19.2,15.9,1.6,1.9,3.5,0.131,0.2,0.6,0.424,0.415,0.43,0.516,0.819,89.0,
2002.0,Clifford Robinson,PF,35.0,DET,80.0,2855.0,13.5,0.503,0.284,0.193,3.3,12.6,12.5,1.7,2.4,11.5,21.6,0.8,3.5,4.3,0.073,-0.5,0.7,0.425,0.378,0.443,0.478,0.694,243.0,4.4
2002.0,David Robinson,C,36.0,SAS,78.0,2303.0,20.3,0.562,0.0,0.588,9.9,22.0,7.0,2.0,4.3,10.9,19.2,5.0,5.1,10.1,0.211,0.4,3.5,0.507,,0.507,0.507,0.681,193.0,6.0
2002.0,Rodney Rogers,SF,30.0,TOT,77.0,1880.0,17.0,0.558,0.311,0.197,7.6,13.3,10.5,1.8,1.2,11.6,22.3,3.2,2.2,5.4,0.138,1.8,-0.4,0.471,0.374,0.514,0.529,0.785,226.0,2.3
2002.0,Bryon Russell,SG,31.0,UTA,66.0,1998.0,9.8,0.493,0.387,0.24,4.7,13.1,11.1,1.7,0.8,14.6,17.1,0.7,1.6,2.3,0.055,-0.6,-0.3,0.38,0.341,0.405,0.446,0.821,205.0,1.5
2002.0,Steve Smith,SG,32.0,SAS,77.0,2211.0,13.9,0.588,0.361,0.265,2.4,7.4,11.5,1.3,0.5,12.4,18.3,4.0,2.4,6.4,0.139,1.7,-0.5,0.455,0.472,0.445,0.54,0.878,158.0,2.5
2002.0,Latrell Sprewell,SF,31.0,NYK,81.0,3326.0,13.7,0.501,0.284,0.244,2.1,8.3,17.5,1.5,0.3,12.4,25.1,1.1,1.7,2.8,0.041,0.7,-1.1,0.404,0.36,0.421,0.455,0.821,161.0,3.2
2002.0,John Stockton,PG,39.0,UTA,82.0,2566.0,21.9,0.601,0.101,0.414,2.8,9.6,46.3,3.2,0.7,18.5,19.8,8.0,2.6,10.7,0.2,4.5,-1.2,0.517,0.321,0.539,0.534,0.857,209.0,9.0
2002.0,Rod Strickland,PG,35.0,MIA,76.0,2294.0,15.6,0.495,0.036,0.282,2.5,9.2,35.7,2.0,0.4,16.5,20.0,1.9,3.0,4.9,0.103,-0.3,-0.1,0.443,0.308,0.448,0.448,0.766,114.0,
2002.0,Nick Van,PG-SG,30.0,TOT,72.0,2496.0,17.8,0.495,0.285,0.205,1.2,10.5,35.1,0.9,0.3,10.5,26.8,3.9,0.4,4.4,0.084,3.6,-2.9,0.409,0.34,0.436,0.457,0.801,104.0,4.0
2002.0,Charlie Ward,PG,31.0,NYK,63.0,1058.0,14.5,0.496,0.541,0.191,1.6,12.3,31.7,3.4,1.0,18.6,17.8,0.6,1.3,1.9,0.087,0.3,0.6,0.373,0.323,0.432,0.46,0.81,100.0,3.7
2002.0,Clarence Weatherspoon,PF,31.0,NYK,56.0,1728.0,13.3,0.478,0.0,0.323,10.0,20.9,5.8,1.1,2.1,8.3,15.2,1.6,1.9,3.5,0.097,-2.1,1.4,0.418,,0.418,0.418,0.795,132.0,5.5
2002.0,David Wesley,SG,31.0,CHH,67.0,2487.0,11.3,0.479,0.281,0.207,2.0,4.5,16.2,1.6,0.4,10.7,20.4,1.1,1.5,2.6,0.05,-0.1,-1.6,0.4,0.332,0.427,0.447,0.734,147.0,7.0
2002.0,Chris Whitney,PG,30.0,WAS,82.0,2171.0,15.6,0.568,0.492,0.267,0.6,7.6,23.4,1.8,0.2,10.4,17.4,5.4,1.1,6.5,0.143,3.3,-2.3,0.418,0.406,0.429,0.518,0.88,182.0,0.6
2002.0,Aaron Williams,PF,30.0,NJN,82.0,1546.0,15.2,0.568,0.005,0.424,8.3,16.4,8.1,1.0,3.5,13.2,17.4,2.4,2.5,5.0,0.154,-1.3,1.3,0.526,0.0,0.529,0.526,0.699,212.0,3.7
2002.0,Monty Williams,SF,30.0,ORL,68.0,1284.0,14.7,0.575,0.011,0.37,6.9,13.6,12.0,2.0,0.9,17.0,17.7,1.6,1.2,2.9,0.107,-0.8,0.1,0.547,0.0,0.553,0.547,0.657,134.0,
2002.0,Walt Williams,SF,31.0,HOU,48.0,1117.0,13.1,0.538,0.462,0.129,3.7,12.9,11.0,0.9,0.6,11.2,19.6,1.4,0.3,1.7,0.073,0.8,-2.4,0.419,0.426,0.413,0.518,0.784,106.0,2.5
2003.0,Kenny Anderson,PG,32.0,TOT,61.0,1135.0,13.6,0.457,0.018,0.149,3.2,10.6,29.8,2.8,0.3,15.6,19.7,0.4,1.3,1.6,0.069,-1.9,-0.3,0.427,0.143,0.432,0.428,0.789,106.0,
2003.0,Darrell Armstrong,PG,34.0,ORL,82.0,2350.0,14.6,0.53,0.361,0.292,4.3,10.2,21.7,3.0,0.4,18.1,16.9,2.7,2.2,4.9,0.1,0.8,0.3,0.409,0.336,0.45,0.47,0.878,167.0,5.3
2003.0,Brent Barry,SG,31.0,SEA,75.0,2480.0,15.8,0.597,0.508,0.279,2.2,12.2,25.0,2.5,0.5,18.0,14.9,4.8,2.5,7.3,0.141,2.3,0.6,0.458,0.403,0.514,0.56,0.795,199.0,5.7
2003.0,Jon Barry,SG,33.0,DET,80.0,1473.0,17.9,0.593,0.505,0.236,2.6,12.0,25.5,2.4,0.7,14.8,17.9,3.4,2.2,5.6,0.183,2.9,0.1,0.45,0.407,0.495,0.553,0.86,104.0,2.8
2003.0,Travis Best,PG,30.0,MIA,72.0,1807.0,11.2,0.473,0.187,0.211,1.6,8.0,25.7,1.3,0.3,14.3,19.4,0.5,1.4,1.8,0.048,-1.5,-1.3,0.396,0.33,0.411,0.427,0.854,174.0,
2003.0,Bruce Bowen,SF,31.0,SAS,82.0,2566.0,9.1,0.563,0.478,0.186,2.8,7.8,6.8,1.4,1.1,12.2,10.7,2.4,2.7,5.1,0.096,0.3,1.2,0.466,0.441,0.488,0.571,0.404,195.0,5.4
2003.0,Shawn Bradley,C,30.0,DAL,81.0,1731.0,18.3,0.601,0.003,0.467,9.6,20.7,4.6,1.9,7.3,12.9,13.6,3.9,3.5,7.4,0.204,-0.4,4.7,0.536,0.0,0.537,0.536,0.806,242.0,
2003.0,P.J. Brown,PF,33.0,NOH,78.0,2609.0,17.6,0.592,0.005,0.386,10.7,20.7,9.2,1.4,2.2,12.2,14.0,6.4,3.8,10.2,0.188,1.1,2.3,0.531,0.0,0.533,0.531,0.836,203.0,8.1
2003.0,Sam Cassell,PG,33.0,MIL,78.0,2700.0,22.3,0.565,0.14,0.385,2.5,12.4,29.6,1.7,0.4,11.5,26.5,8.8,0.8,9.6,0.171,4.5,-2.0,0.47,0.362,0.487,0.495,0.861,216.0,12.1
2003.0,Calbert Cheaney,SG,31.0,UTA,81.0,2351.0,9.8,0.514,0.038,0.106,3.9,10.5,11.7,1.5,0.4,13.7,15.5,1.0,1.7,2.8,0.056,-1.2,-0.1,0.499,0.4,0.503,0.507,0.58,225.0,2.3
2003.0,Doug Christie,SG,32.0,SAC,80.0,2710.0,15.0,0.59,0.332,0.312,2.5,10.6,19.3,3.3,0.9,18.5,12.7,4.2,4.7,8.9,0.157,1.3,2.9,0.479,0.395,0.522,0.545,0.81,186.0,5.7
